,createdAt,amount,shoeSize
158,2017-11-08 01:12:14,1160,XL
159,2017-11-07 05:47:49,1100,M
160,2017-11-06 21:11:37,1270,M
161,2017-11-07 05:13:22,1160,XL
162,2017-11-03 23:29:59,1270,M
163,2017-11-02 17:07:21,1249,M
164,2017-11-02 01:11:44,1151,L
165,2017-11-01 17:05:19,1240,M
166,2017-11-01 17:04:01,1136,M
167,2017-10-31 17:12:23,1249,M
168,2017-10-30 23:22:03,1299,L
169,2017-10-29 19:41:11,1249,M
170,2017-10-28 23:10:23,1240,M
171,2017-10-27 19:20:28,1136,M
172,2017-10-30 15:06:18,1137,L
173,2017-10-28 17:13:40,1249,M
174,2017-10-29 13:43:20,1105,L
175,2017-10-27 21:13:32,1200,L
176,2017-10-26 19:08:32,1137,L
177,2017-10-27 15:23:57,1240,M
178,2017-10-27 14:03:32,1041,L
179,2017-10-25 23:13:29,1200,L
180,2017-10-25 17:09:44,1041,L
181,2017-10-25 00:14:53,1137,L
182,2017-10-23 19:13:17,1052,XL
183,2017-10-21 17:13:17,1041,L
184,2017-10-23 17:02:16,1200,L
185,2017-10-21 05:03:10,1052,XL
186,2017-10-20 01:04:33,1200,L
187,2017-10-19 23:03:44,1036,L
188,2017-10-19 21:05:43,1100,XL
189,2017-10-19 19:09:01,1090,L
190,2017-10-20 17:05:27,1060,M
191,2017-10-20 17:04:51,1101,M
192,2017-10-19 03:09:14,1060,M
193,2017-10-18 21:08:12,1101,M
