,createdAt,amount,shoeSize
151,2017-03-27 19:29:04,150,8.0
152,2017-03-27 02:01:23,175,8.5
153,2017-03-26 10:06:28,191,8.5
154,2017-03-23 12:18:29,175,8.5
155,2017-03-23 10:08:33,150,9.5
156,2017-03-21 18:10:44,175,9.5
157,2017-03-20 18:12:57,150,8.0
158,2017-03-20 14:56:59,90,11.0
159,2017-03-20 09:25:34,164,12.0
160,2017-03-20 08:25:44,175,11.0
161,2017-03-19 01:11:04,191,10.0
162,2017-03-18 19:30:25,175,13.0
163,2017-03-18 19:05:43,175,11.0
164,2017-03-18 18:23:21,150,12.0
165,2017-03-17 17:43:31,124,10.5
166,2017-03-16 19:59:44,175,10.0
167,2017-03-13 16:29:23,120,10.0
168,2017-03-13 15:57:00,129,11.5
169,2017-03-11 11:46:04,200,10.0
170,2017-03-11 11:03:40,200,11.5
171,2017-03-10 19:56:08,125,11.5
172,2017-03-10 09:04:23,200,11.0
173,2017-03-09 18:39:27,157,13.0
174,2017-03-09 16:32:38,115,11.0
175,2017-03-09 05:23:48,216,8.5
176,2017-03-08 15:20:39,216,9.0
177,2017-03-07 16:17:57,150,12.0
178,2017-03-07 14:29:05,130,10.5
179,2017-03-07 13:02:26,150,8.0
180,2017-03-06 23:38:15,150,9.0
181,2017-03-06 13:41:06,175,8.5
182,2017-03-05 22:30:51,150,8.0
183,2017-03-05 22:05:14,150,10.0
184,2017-03-05 15:23:39,175,9.5
185,2017-03-05 14:48:32,150,9.0
186,2017-03-05 14:20:16,150,8.0
187,2017-03-05 13:26:58,200,11.0
188,2017-03-04 23:39:44,175,11.0
189,2017-03-04 23:17:56,175,11.0
190,2017-03-04 22:48:25,150,8.5
191,2017-03-04 22:25:45,175,12.0
192,2017-03-04 21:37:29,175,9.5
193,2017-03-04 05:20:11,150,12.0
194,2017-03-03 22:52:03,175,11.5
195,2017-03-03 20:27:10,130,10.0
196,2017-03-03 19:05:12,120,11.0
197,2017-03-03 18:33:12,125,9.0
198,2017-03-03 18:29:55,118,11.0
199,2017-03-03 14:47:02,200,10.5
200,2017-03-03 14:28:47,175,11.0
201,2017-03-03 05:40:37,150,9.5
202,2017-03-02 23:28:46,150,8.0
203,2017-03-02 23:27:33,160,10.5
204,2017-03-02 23:04:53,152,12.0
205,2017-03-02 19:44:12,175,9.5
206,2017-03-02 19:31:08,125,11.0
207,2017-03-02 16:14:14,135,11.5
208,2017-03-02 14:20:55,175,9.5
209,2017-03-02 14:18:30,135,10.0
210,2017-03-02 08:48:57,150,11.0
211,2017-03-02 06:46:16,150,9.0
212,2017-03-01 23:43:05,175,10.0
213,2017-03-01 23:04:22,100,11.0
214,2017-03-01 22:57:23,175,10.5
215,2017-03-01 22:55:57,150,12.0
216,2017-03-01 22:46:20,175,11.5
217,2017-03-01 19:54:06,145,11.5
218,2017-03-01 17:30:31,145,11.0
219,2017-03-01 17:22:23,180,12.0
220,2017-03-01 16:35:08,170,10.0
221,2017-03-01 16:03:46,175,13.0
222,2017-03-01 15:22:18,175,10.0
223,2017-03-01 14:52:14,175,10.5
224,2017-02-28 22:26:09,150,10.0
225,2017-02-28 21:20:08,175,12.0
226,2017-02-27 16:31:34,102,9.5
227,2017-02-25 13:33:25,200,10.5
228,2017-02-24 20:23:35,150,12.0
229,2017-02-24 18:17:33,175,10.0
230,2017-02-24 16:52:30,175,8.5
231,2017-02-24 14:49:52,175,10.5
232,2017-02-24 10:45:29,175,10.5
233,2017-02-24 06:49:10,200,11.0
234,2017-02-23 23:40:07,175,11.0
235,2017-02-23 23:07:24,175,9.0
236,2017-02-23 22:29:03,175,9.5
237,2017-02-23 22:06:40,200,12.0
238,2017-02-22 14:38:16,200,9.5
239,2017-02-19 05:23:14,200,9.0
240,2017-07-06 17:07:16,108,10.0
241,2017-07-03 21:01:13,108,10.0
242,2017-07-03 19:02:13,99,9.0
243,2017-07-05 14:08:10,135,13.0
244,2017-07-03 15:05:15,135,13.0
245,2017-07-03 04:50:15,108,10.0
246,2017-07-02 08:18:27,99,9.0
247,2017-07-01 15:00:08,135,13.0
248,2017-06-29 16:13:41,140,13.0
249,2017-06-30 01:46:23,135,13.0
250,2017-06-28 01:59:21,140,13.0
251,2017-06-24 17:26:59,75,10.0
252,2017-06-24 05:14:17,75,10.0
253,2017-06-21 23:20:41,75,10.0
254,2017-06-21 23:17:44,80,10.0
255,2017-06-21 13:52:52,85,10.0
256,2017-06-19 23:20:17,141,13.0
257,2017-06-19 17:30:25,80,10.0
258,2017-06-17 01:19:07,85,10.0
259,2017-06-19 13:46:12,52,10.0
260,2017-06-19 13:45:48,145,13.0
261,2017-06-19 04:50:25,141,13.0
262,2017-06-16 01:26:51,52,10.0
263,2017-06-16 01:21:29,145,13.0
264,2017-06-15 21:11:08,85,10.0
265,2017-06-12 21:34:24,71,12.0
266,2017-06-12 23:32:00,90,8.5
267,2017-06-09 21:29:39,71,12.0
268,2017-06-09 13:51:57,105,11.0
269,2017-06-07 01:22:15,105,11.0
270,2017-06-06 21:28:47,105,10.5
271,2017-06-06 03:45:01,105,10.5
272,2017-05-24 18:05:30,125,11.0
273,2017-05-20 07:56:30,125,11.0
274,2017-05-23 14:53:17,120,11.5
275,2017-05-19 17:25:50,120,11.5
276,2017-05-19 01:14:35,120,11.5
277,2017-05-08 23:08:37,130,13.0
278,2017-05-06 05:00:44,130,13.0
279,2017-05-01 12:58:43,125,10.5
280,2017-03-03 05:22:00,216,10.5
281,2017-04-12 15:02:28,175,8.0
282,2017-04-12 14:18:02,196,9.0
283,2017-04-09 06:33:19,175,10.0
284,2017-04-08 15:26:28,191,11.0
285,2017-04-08 13:24:31,175,8.0
286,2017-04-07 21:49:04,175,9.0
287,2017-04-10 14:37:49,105,11.0
288,2017-04-06 17:10:27,105,11.0
289,2017-04-04 04:03:59,105,11.0
