,createdAt,amount,shoeSize
151,2017-05-01 14:07:40,400,10.0
152,2017-05-01 13:38:06,510,12.0
153,2017-05-01 12:28:25,685,13.0
154,2017-04-28 17:25:20,410,8.5
155,2017-04-28 15:51:18,600,11.5
156,2017-04-28 15:32:05,540,8.5
157,2017-04-28 15:27:13,350,7.0
158,2017-04-28 14:34:49,399,8.0
159,2017-04-28 14:24:32,445,11.0
160,2017-04-28 14:18:47,440,10.5
161,2017-04-28 14:14:03,400,9.5
162,2017-04-28 13:55:12,500,10.5
163,2017-04-28 13:15:14,575,13.0
164,2017-04-27 23:32:10,650,13.0
165,2017-04-27 18:21:30,500,8.5
166,2017-04-27 15:35:18,501,10.5
167,2017-04-27 15:33:27,430,8.5
168,2017-04-27 15:33:22,320,7.0
169,2017-04-27 15:27:02,550,10.0
170,2017-04-27 15:05:08,460,8.0
171,2017-04-27 14:51:52,550,12.0
172,2017-04-27 13:36:47,400,7.5
173,2017-04-26 19:41:46,550,12.0
174,2017-04-26 19:19:14,460,11.0
175,2017-04-26 19:10:51,515,10.5
176,2017-04-26 18:31:44,375,4.5
177,2017-04-26 18:23:08,500,8.5
178,2017-04-26 18:09:54,405,10.0
179,2017-04-26 17:28:21,580,12.0
180,2017-04-26 15:54:24,600,10.0
181,2017-04-26 15:40:21,365,4.5
182,2017-04-26 15:15:37,700,13.0
183,2017-04-21 21:18:15,471,8.0
184,2017-08-27 01:19:55,296,9.5
185,2017-08-26 15:26:52,290,8.0
186,2017-08-26 03:17:58,280,10.0
187,2017-08-25 16:14:45,306,10.5
188,2017-08-24 14:44:36,497,10.5
189,2017-08-22 17:46:53,280,10.0
190,2017-08-22 17:34:38,300,10.5
191,2017-08-17 20:14:45,285,10.0
192,2017-08-17 19:23:45,286,10.0
193,2017-08-17 15:21:30,317,11.0
194,2017-08-16 23:06:32,295,9.5
195,2017-08-11 19:01:18,310,11.0
196,2017-08-09 18:57:39,305,10.5
197,2017-08-09 17:52:49,410,12.0
198,2017-08-07 18:47:19,301,10.5
199,2017-08-07 13:08:04,300,10.0
200,2017-08-06 15:50:33,446,8.0
201,2017-08-03 14:13:05,190,8.5
202,2017-08-03 14:04:23,300,11.0
203,2017-08-01 13:19:18,254,5.5
204,2017-07-27 14:13:37,310,11.0
205,2017-07-27 06:10:14,497,6.5
206,2017-07-25 20:04:14,329,6.5
207,2017-07-25 15:49:25,301,10.5
208,2017-07-24 21:13:58,319,9.0
209,2017-07-24 15:02:57,310,11.0
