,createdAt,amount,shoeSize
151,2017-04-27 15:33:36,140,11.0
152,2017-04-27 15:21:07,149,8.5
153,2017-04-27 14:12:17,153,11.5
154,2017-04-26 20:07:41,155,11.0
155,2017-04-26 19:32:01,166,11.0
156,2017-04-26 19:03:36,141,12.0
157,2017-04-26 18:06:33,155,10.5
158,2017-04-26 17:57:08,140,11.0
159,2017-04-26 17:57:03,146,11.0
160,2017-04-26 17:56:39,150,13.0
161,2017-04-26 17:23:29,145,11.5
162,2017-04-26 17:15:57,145,9.5
163,2017-04-26 15:56:33,150,10.5
164,2017-04-26 15:56:29,151,9.5
165,2017-04-26 15:50:13,142,9.5
166,2017-04-26 15:22:23,142,9.5
167,2017-04-26 15:15:41,151,11.0
168,2017-04-26 14:38:48,189,9.5
169,2017-04-26 14:04:11,189,12.0
170,2017-04-26 13:16:58,150,9.5
171,2017-04-25 18:46:56,200,10.0
172,2017-04-25 18:24:27,200,8.5
173,2017-04-25 17:43:49,160,11.0
174,2017-04-25 17:13:30,155,8.5
175,2017-04-25 16:02:01,175,10.5
176,2017-04-25 15:08:47,160,11.5
177,2017-04-25 14:48:50,160,11.0
178,2017-04-25 14:39:37,160,11.5
179,2017-04-25 14:28:42,175,11.0
180,2017-04-24 16:15:58,177,10.0
181,2017-04-24 15:28:14,160,12.0
182,2017-04-24 15:03:32,165,11.0
183,2017-04-21 02:14:27,170,7.0
184,2017-04-20 17:35:42,200,12.0
185,2017-05-27 13:35:44,127,12.0
186,2017-05-27 12:24:27,184,7.5
187,2017-05-27 03:11:45,125,10.5
188,2017-05-26 22:39:44,191,11.5
189,2017-05-26 20:58:45,125,12.0
190,2017-05-26 17:16:02,135,10.0
191,2017-05-26 14:04:03,140,10.5
192,2017-05-26 13:46:11,206,12.0
193,2017-05-26 06:29:09,200,4.0
194,2017-05-26 03:13:26,139,7.0
195,2017-05-26 02:09:53,135,13.0
196,2017-05-25 21:37:57,149,10.5
197,2017-05-25 15:03:33,175,8.0
198,2017-05-25 13:59:05,185,11.5
199,2017-05-25 13:34:07,135,12.0
200,2017-05-25 13:33:30,130,9.5
201,2017-05-25 13:32:35,135,9.0
202,2017-05-25 06:10:08,200,10.0
203,2017-05-25 05:51:06,200,11.5
204,2017-05-25 05:42:24,200,10.5
205,2017-05-24 14:48:38,126,12.0
206,2017-05-23 21:12:48,145,10.5
207,2017-05-23 20:48:44,130,9.5
208,2017-05-23 18:19:32,135,10.5
209,2017-05-23 17:44:04,149,10.5
210,2017-05-23 15:55:06,191,11.0
211,2017-05-23 13:18:40,125,8.0
212,2017-05-23 12:53:42,185,10.5
213,2017-05-22 15:04:36,130,8.5
214,2017-05-22 07:16:39,175,9.5
215,2017-05-21 22:00:13,125,11.5
216,2017-05-21 16:06:34,175,10.0
217,2017-05-20 20:32:25,191,9.5
218,2017-05-20 15:04:11,125,10.0
219,2017-05-20 13:11:39,200,11.5
220,2017-05-19 14:59:31,216,9.0
221,2017-05-19 14:53:01,185,11.0
222,2017-05-19 12:16:06,175,13.0
223,2017-05-18 17:14:07,140,9.5
224,2017-05-18 15:39:48,140,12.0
225,2017-05-18 13:28:03,137,9.5
226,2017-05-18 13:01:40,120,13.0
227,2017-05-18 12:54:40,150,10.0
228,2017-05-18 05:21:36,175,9.5
229,2017-05-17 23:13:21,191,9.5
230,2017-05-17 20:26:05,185,8.5
231,2017-05-17 20:17:38,130,9.0
232,2017-05-17 14:57:17,140,8.5
233,2017-05-17 13:33:30,150,13.0
234,2017-05-17 07:18:24,216,12.0
235,2017-05-16 18:17:23,135,10.5
236,2017-05-16 18:01:35,135,10.5
237,2017-05-16 15:12:07,130,10.5
238,2017-05-16 15:04:21,185,9.0
239,2017-05-16 14:49:41,150,9.0
240,2017-05-16 13:42:23,140,10.0
241,2017-05-16 06:15:05,175,8.5
242,2017-05-15 07:32:31,175,11.0
243,2017-05-14 14:54:43,185,9.5
244,2017-05-12 16:11:52,191,10.0
245,2017-05-12 15:57:12,148,12.0
246,2017-05-12 15:20:53,145,9.5
247,2017-05-12 14:22:23,135,11.0
248,2017-05-12 14:09:50,175,9.5
249,2017-05-12 13:44:59,191,8.0
250,2017-05-12 12:39:22,140,9.5
251,2017-05-12 12:19:43,191,10.5
252,2017-05-12 05:37:00,175,10.5
253,2017-05-12 00:16:46,191,9.0
254,2017-05-11 17:35:54,150,10.0
255,2017-05-10 20:42:13,130,11.0
256,2017-05-10 18:47:41,170,14.0
257,2017-05-10 18:34:53,70,10.0
258,2017-05-10 16:54:11,136,9.0
259,2017-05-10 12:58:10,175,9.5
260,2017-05-10 12:54:04,150,10.0
261,2017-05-09 17:14:12,155,13.0
262,2017-05-09 15:20:32,145,10.5
263,2017-05-08 18:10:16,145,12.0
264,2017-05-08 17:09:36,145,9.5
265,2017-05-08 16:02:45,160,13.0
266,2017-05-08 14:46:02,169,9.5
267,2017-05-08 14:38:49,120,10.0
268,2017-05-07 15:22:49,175,11.0
269,2017-05-05 19:58:35,145,9.0
270,2017-05-05 18:45:19,150,9.5
271,2017-05-05 15:46:40,130,13.0
272,2017-05-05 14:36:23,144,12.0
273,2017-05-05 12:23:37,175,10.0
274,2017-05-04 22:47:59,145,11.0
275,2017-05-04 13:43:37,135,8.5
276,2017-05-03 22:57:11,149,11.5
277,2017-05-03 21:52:35,155,9.5
278,2017-05-03 19:17:30,135,12.0
279,2017-05-03 15:53:30,135,12.0
280,2017-05-03 15:37:17,175,11.0
281,2017-05-03 15:30:45,175,10.0
282,2017-05-03 15:29:19,200,10.5
283,2017-05-03 14:19:53,175,9.0
284,2017-05-03 14:17:19,175,10.0
285,2017-05-03 14:10:25,175,9.5
286,2017-05-03 13:54:45,175,10.0
287,2017-05-03 13:39:01,200,10.5
288,2017-05-03 13:32:31,200,12.0
289,2017-05-03 13:08:22,200,10.5
290,2017-05-03 12:57:27,200,8.5
291,2017-05-03 12:56:50,200,8.0
292,2017-05-03 12:41:44,175,10.0
293,2017-05-03 12:37:31,200,8.0
294,2017-05-03 12:35:11,200,12.0
295,2017-05-03 12:32:43,200,8.5
296,2017-05-03 12:25:26,175,9.0
297,2017-05-03 12:18:51,175,10.0
298,2017-05-03 12:10:56,200,8.0
299,2017-05-03 00:04:53,175,7.0
300,2017-05-02 19:41:20,141,11.0
301,2017-05-02 18:00:34,141,12.0
302,2017-05-02 13:47:30,175,10.5
303,2017-05-02 13:24:36,145,9.5
304,2017-05-02 12:29:37,175,7.5
305,2017-05-01 15:05:09,155,11.0
306,2017-05-01 14:51:39,220,7.0
307,2017-05-01 14:46:44,110,11.5
308,2017-05-01 14:34:51,135,9.5
309,2017-05-01 14:28:44,140,8.5
310,2017-05-01 13:50:24,130,10.0
311,2017-05-01 13:49:23,125,10.0
312,2017-05-01 13:46:23,130,9.0
313,2017-05-01 13:27:41,135,9.0
314,2017-05-01 13:25:40,150,8.5
315,2017-05-01 13:25:20,135,9.5
316,2017-05-01 13:14:21,135,9.5
317,2017-04-30 23:49:50,175,11.5
318,2017-04-30 13:33:19,175,9.5
319,2017-04-29 20:15:55,175,9.5
320,2017-04-28 17:49:56,165,10.5
321,2017-04-28 17:10:49,150,11.0
322,2017-04-28 15:09:08,137,12.0
323,2017-04-28 15:04:47,150,11.5
324,2017-04-28 14:46:57,165,10.5
325,2017-04-28 14:37:32,169,8.0
326,2017-04-28 14:14:42,165,10.5
327,2017-04-27 18:03:44,139,10.5
328,2017-04-27 17:36:27,136,13.0
329,2017-04-27 17:20:12,139,9.0
330,2017-04-27 15:44:34,187,13.0
331,2017-04-27 15:33:36,140,11.0
332,2017-04-27 15:21:07,149,8.5
333,2017-04-27 14:12:17,153,11.5
334,2017-04-26 20:07:41,155,11.0
335,2017-04-26 19:32:01,166,11.0
336,2017-04-26 19:03:36,141,12.0
337,2017-04-26 18:06:33,155,10.5
338,2017-04-26 17:57:08,140,11.0
339,2017-04-26 17:57:03,146,11.0
340,2017-04-26 17:56:39,150,13.0
341,2017-04-26 17:23:29,145,11.5
342,2017-04-26 17:15:57,145,9.5
343,2017-04-26 15:56:33,150,10.5
344,2017-04-26 15:56:29,151,9.5
345,2017-04-26 15:50:13,142,9.5
346,2017-04-26 15:22:23,142,9.5
347,2017-04-26 15:15:41,151,11.0
348,2017-04-26 14:38:48,189,9.5
349,2017-04-26 14:04:11,189,12.0
350,2017-04-26 13:16:58,150,9.5
351,2017-04-25 18:46:56,200,10.0
352,2017-04-25 18:24:27,200,8.5
353,2017-04-25 17:43:49,160,11.0
354,2017-04-25 17:13:30,155,8.5
355,2017-04-25 16:02:01,175,10.5
356,2017-04-25 15:08:47,160,11.5
357,2017-04-25 14:48:50,160,11.0
358,2017-04-25 14:39:37,160,11.5
359,2017-04-25 14:28:42,175,11.0
360,2017-04-24 16:15:58,177,10.0
361,2017-04-24 15:28:14,160,12.0
362,2017-04-24 15:03:32,165,11.0
363,2017-04-21 02:14:27,170,7.0
364,2017-04-20 17:35:42,200,12.0
365,2017-05-24 21:31:47,125,10.5
366,2017-05-23 21:10:06,135,10.0
367,2017-05-23 14:41:45,216,12.0
368,2017-05-25 13:24:51,135,13.0
369,2017-05-25 03:23:45,139,7.0
370,2017-05-24 03:05:53,149,10.5
371,2017-05-23 19:22:54,140,10.5
372,2017-05-12 13:43:34,191,11.5
373,2017-05-23 21:09:35,135,13.0
374,2017-05-23 18:39:45,135,9.0
375,2017-05-19 21:16:31,126,12.0
376,2017-05-23 13:38:53,149,10.5
377,2017-05-23 13:38:35,135,10.5
378,2017-05-22 01:48:17,140,10.5
379,2017-05-20 17:13:53,130,9.5
380,2017-05-20 11:31:44,135,10.0
381,2017-05-20 02:31:08,149,10.5
382,2017-05-20 00:14:32,135,13.0
383,2017-05-19 03:06:28,145,10.5
384,2017-05-20 21:07:18,149,10.5
385,2017-05-20 17:14:11,135,10.5
386,2017-05-19 01:06:53,130,8.5
387,2017-05-12 13:50:31,191,11.0
388,2017-05-16 13:02:43,135,10.5
389,2017-05-16 12:59:03,135,10.5
390,2017-05-16 11:14:09,150,13.0
391,2017-05-16 05:34:37,140,12.0
392,2017-05-14 01:06:18,130,9.0
393,2017-05-13 19:09:18,140,8.5
394,2017-05-13 17:06:06,140,9.5
395,2017-05-13 17:06:06,137,9.5
396,2017-05-12 13:04:10,185,8.5
397,2017-05-13 21:09:41,135,10.5
398,2017-05-13 21:09:37,135,10.5
399,2017-05-12 15:20:20,130,10.5
400,2017-05-12 11:15:24,150,9.0
401,2017-05-11 21:54:03,150,13.0
402,2017-05-11 19:17:51,140,10.0
403,2017-05-12 13:09:05,148,12.0
404,2017-05-11 13:35:58,150,10.0
405,2017-05-11 06:13:08,135,11.0
406,2017-05-11 06:11:30,148,12.0
407,2017-05-11 03:01:45,130,10.5
408,2017-05-10 20:52:03,140,9.5
409,2017-05-10 18:34:47,140,10.0
410,2017-05-10 14:36:54,150,9.0
411,2017-05-10 03:08:27,145,9.5
412,2017-05-09 17:53:45,148,12.0
413,2017-05-09 11:20:23,150,10.0
414,2017-05-09 15:57:15,155,13.0
415,2017-05-09 06:10:09,130,11.0
416,2017-05-08 22:30:31,70,10.0
417,2017-05-08 21:20:58,136,9.0
418,2017-05-08 21:18:14,170,14.0
419,2017-05-07 19:27:19,145,9.5
420,2017-05-08 13:46:28,145,12.0
421,2017-05-08 02:35:31,136,9.0
422,2017-05-07 03:29:46,150,10.0
423,2017-05-06 17:40:51,130,11.0
424,2017-05-06 15:08:14,170,14.0
425,2017-05-06 06:08:51,145,10.5
426,2017-05-05 23:09:44,155,13.0
427,2017-05-05 23:09:38,160,13.0
428,2017-05-05 12:44:24,150,10.0
429,2017-05-05 09:13:50,120,10.0
430,2017-05-05 06:10:47,145,9.5
431,2017-05-05 03:09:10,145,12.0
432,2017-05-04 17:18:15,169,9.5
433,2017-05-04 19:13:30,145,10.5
434,2017-05-05 14:09:19,130,13.0
435,2017-05-05 13:38:40,150,9.5
436,2017-05-05 13:34:26,145,9.0
437,2017-05-05 13:07:00,144,12.0
438,2017-05-05 02:15:20,155,13.0
439,2017-05-05 01:16:20,160,13.0
440,2017-05-04 14:53:29,145,11.0
441,2017-05-04 13:25:33,130,13.0
442,2017-05-03 06:43:10,145,12.0
443,2017-05-03 03:09:25,150,9.5
444,2017-05-02 21:08:55,144,12.0
445,2017-05-02 19:10:16,145,9.0
446,2017-05-02 03:43:26,169,9.5
447,2017-05-03 15:19:26,155,9.5
448,2017-05-03 14:56:33,135,12.0
449,2017-05-03 13:58:39,135,12.0
450,2017-05-03 13:22:05,149,11.5
451,2017-05-02 20:58:49,135,8.5
452,2017-05-02 13:34:00,130,13.0
453,2017-05-02 06:08:28,145,11.0
454,2017-05-02 06:11:39,155,9.5
455,2017-05-01 21:09:30,149,11.5
456,2017-05-01 21:08:49,135,12.0
457,2017-04-29 06:07:53,135,12.0
458,2017-05-02 03:53:20,144,12.0
459,2017-05-01 23:54:52,150,9.5
460,2017-05-01 14:03:38,140,8.5
461,2017-05-01 13:53:33,135,9.5
462,2017-05-01 01:37:53,150,9.5
463,2017-04-30 22:31:34,149,11.5
464,2017-04-30 03:41:31,135,12.0
465,2017-04-29 20:11:27,145,11.0
466,2017-04-29 11:06:58,141,11.0
467,2017-04-29 06:07:26,141,12.0
468,2017-04-29 06:06:16,145,9.5
469,2017-04-28 19:29:51,145,9.0
470,2017-04-27 23:05:04,110,11.5
471,2017-04-27 04:03:31,220,7.0
472,2017-04-27 01:08:18,155,11.0
473,2017-04-28 12:45:53,165,10.5
474,2017-04-28 12:45:51,150,11.0
475,2017-04-28 11:09:22,150,8.5
476,2017-04-28 04:28:20,141,11.0
477,2017-04-28 03:41:06,141,12.0
478,2017-04-27 23:05:33,135,9.5
479,2017-04-27 23:05:10,135,9.5
480,2017-04-27 23:05:05,125,10.0
481,2017-04-27 23:05:05,130,10.0
482,2017-04-27 23:05:04,130,9.0
483,2017-04-27 23:05:04,140,8.5
484,2017-04-27 23:05:03,135,9.5
485,2017-04-27 23:03:47,135,9.0
486,2017-04-27 08:45:41,145,9.5
487,2017-04-27 14:10:53,187,13.0
488,2017-04-27 13:17:07,139,9.0
489,2017-04-27 13:12:24,139,10.5
490,2017-04-27 12:48:51,140,11.0
491,2017-04-27 12:48:47,136,13.0
492,2017-04-27 12:48:09,149,8.5
493,2017-04-27 06:07:09,137,12.0
494,2017-04-26 21:45:50,135,9.5
495,2017-04-26 17:13:06,169,8.0
496,2017-04-26 16:28:33,135,9.5
497,2017-04-26 15:34:08,125,10.0
498,2017-04-26 15:30:21,130,10.0
499,2017-04-26 15:25:17,110,11.5
500,2017-04-26 15:23:44,140,8.5
501,2017-04-26 15:19:27,130,9.0
502,2017-04-26 15:15:04,135,9.5
503,2017-04-26 06:07:29,165,10.5
504,2017-04-26 06:07:16,150,11.5
505,2017-04-26 06:06:59,165,10.5
506,2017-04-26 06:06:21,150,11.0
507,2017-04-26 06:06:14,165,10.5
508,2017-04-24 20:39:38,135,9.0
509,2017-04-26 15:30:54,125,10.0
510,2017-04-26 15:23:57,140,11.0
511,2017-04-26 15:14:12,145,11.5
512,2017-04-26 15:12:37,145,9.5
513,2017-04-26 15:12:34,151,9.5
514,2017-04-26 15:11:33,150,10.5
515,2017-04-26 15:11:33,142,9.5
516,2017-04-26 14:07:18,137,12.0
517,2017-04-26 13:39:57,150,13.0
518,2017-04-26 13:36:13,141,12.0
519,2017-04-26 13:35:07,166,11.0
520,2017-04-26 13:28:36,155,10.5
521,2017-04-26 13:18:17,155,11.0
522,2017-04-26 13:14:09,146,11.0
523,2017-04-26 11:09:00,187,13.0
