,createdAt,amount,shoeSize
132,2017-05-10 16:26:32,135,10.5
133,2017-05-10 15:15:13,135,10.5
134,2017-05-10 15:07:43,216,8.5
135,2017-05-10 13:33:49,216,9.5
136,2017-05-09 21:14:36,200,9.5
137,2017-05-09 14:34:40,200,14.0
138,2017-05-08 21:01:00,184,7.5
139,2017-05-08 16:15:18,293,10.5
140,2017-05-08 15:49:22,200,9.0
141,2017-05-08 13:49:15,201,12.0
142,2017-05-08 12:35:57,216,8.5
143,2017-05-07 13:57:42,216,6.5
144,2017-05-06 12:56:38,242,9.5
145,2017-05-05 13:59:17,200,5.0
146,2017-05-05 08:07:25,216,9.0
147,2017-05-04 22:20:59,200,12.0
148,2017-05-04 08:13:04,206,9.5
149,2017-05-04 04:58:35,184,8.0
150,2017-05-04 04:52:10,216,9.0
151,2017-05-03 15:04:20,200,11.0
152,2017-05-03 14:54:24,250,11.5
153,2017-05-03 12:40:17,200,10.5
154,2017-05-03 05:51:51,184,7.0
155,2017-05-03 05:17:06,282,11.0
156,2017-05-02 14:38:16,200,10.5
157,2017-05-02 12:41:48,216,10.5
158,2017-05-01 23:00:18,184,8.5
159,2017-05-01 22:59:59,277,11.0
160,2017-05-01 14:33:47,200,10.0
161,2017-05-01 13:53:34,200,6.0
162,2017-04-30 23:07:39,184,5.5
163,2017-04-29 23:26:45,191,9.5
164,2017-04-29 14:47:27,200,14.0
165,2017-04-29 14:39:25,200,10.5
166,2017-04-28 21:47:04,200,11.0
167,2017-04-27 13:00:20,200,10.5
168,2017-04-23 21:33:45,184,6.5
169,2017-04-23 12:41:03,216,7.5
170,2017-04-21 20:37:03,184,6.5
171,2017-04-20 16:48:53,145,10.0
172,2017-04-20 15:38:34,150,9.5
173,2017-04-20 12:38:49,200,9.0
174,2017-04-19 16:36:22,169,10.0
175,2017-04-19 12:41:27,211,5.0
176,2017-04-18 20:17:32,190,13.0
177,2017-04-17 22:21:54,211,6.0
178,2017-04-17 16:13:04,191,12.5
179,2017-04-17 15:28:53,158,11.0
180,2017-04-17 15:15:43,168,14.0
181,2017-04-17 13:51:01,199,12.0
182,2017-04-17 13:32:14,191,8.5
183,2017-04-16 20:43:42,191,9.5
184,2017-04-16 14:48:47,216,11.0
185,2017-04-16 06:57:45,191,9.5
186,2017-04-14 22:34:31,191,9.5
187,2017-04-14 13:43:57,200,11.0
188,2017-04-14 13:41:17,175,5.0
189,2017-04-13 20:30:24,190,8.5
190,2017-04-13 20:08:04,145,10.5
191,2017-04-13 15:48:16,145,10.5
192,2017-04-13 13:27:25,200,10.0
193,2017-04-13 05:55:08,191,8.0
194,2017-04-11 14:43:37,185,9.5
195,2017-04-11 14:34:10,175,12.5
196,2017-04-10 20:48:10,150,8.0
197,2017-04-10 20:02:13,170,6.0
198,2017-04-10 18:32:20,216,7.0
199,2017-04-10 05:22:00,175,8.0
200,2017-04-09 12:59:56,216,10.5
201,2017-04-09 07:31:53,242,10.0
202,2017-04-08 00:08:07,175,10.0
203,2017-04-07 21:05:15,175,7.5
204,2017-04-07 15:00:14,150,9.0
205,2017-04-06 18:03:36,155,9.5
206,2017-04-05 01:40:18,175,7.5
207,2017-04-04 18:15:58,150,9.0
208,2017-04-04 16:21:41,191,8.0
209,2017-04-03 19:32:04,185,8.0
210,2017-04-02 17:27:31,200,6.0
211,2017-04-02 16:42:38,216,7.0
212,2017-04-01 11:01:08,211,7.5
213,2017-03-31 17:57:42,160,12.5
214,2017-03-31 13:40:27,160,11.0
215,2017-03-30 17:27:55,100,9.0
216,2017-03-30 16:45:58,150,10.5
217,2017-03-30 03:39:18,191,8.5
218,2017-03-28 21:04:14,145,10.0
219,2017-03-28 19:10:01,150,12.0
220,2017-03-28 18:56:11,150,10.5
221,2017-03-28 17:22:51,160,8.5
222,2017-03-27 17:27:48,242,11.0
223,2017-03-27 16:35:44,170,8.0
224,2017-03-27 16:29:15,191,9.0
225,2017-03-26 08:42:53,191,12.5
226,2017-03-25 19:18:42,191,9.0
227,2017-03-23 19:53:53,141,11.0
228,2017-03-23 19:51:10,169,10.0
229,2017-03-23 17:30:38,211,7.0
230,2017-03-23 10:16:44,216,7.5
231,2017-03-22 21:24:07,172,9.5
232,2017-03-22 18:35:19,216,5.0
233,2017-03-21 21:27:36,185,13.0
234,2017-03-21 19:15:24,191,9.5
235,2017-03-21 14:17:24,155,10.0
236,2017-03-20 19:18:04,164,9.0
237,2017-03-20 18:41:20,160,9.5
238,2017-03-20 17:49:14,185,11.0
239,2017-03-20 17:21:47,185,10.0
240,2017-03-20 11:52:18,164,8.5
241,2017-03-20 09:41:43,164,12.0
242,2017-03-19 11:46:44,191,11.0
243,2017-03-19 10:06:07,211,6.0
244,2017-03-19 08:30:28,185,8.5
245,2017-03-18 18:32:20,216,10.0
246,2017-03-17 17:40:33,175,9.0
247,2017-03-17 15:49:51,148,10.5
248,2017-03-17 10:48:09,185,11.0
249,2017-03-16 15:27:16,160,10.5
250,2017-03-16 14:45:44,165,9.5
251,2017-03-16 11:30:16,216,10.5
252,2017-03-15 18:49:46,165,10.0
253,2017-03-15 17:17:41,145,11.5
254,2017-03-15 10:43:59,216,11.0
255,2017-03-14 10:26:47,206,9.5
256,2017-03-14 03:39:10,201,9.5
257,2017-03-13 19:11:28,140,10.5
258,2017-03-13 17:58:59,206,8.5
259,2017-03-13 16:39:49,150,11.5
260,2017-03-13 16:30:48,160,10.5
261,2017-03-13 16:22:28,180,10.5
262,2017-03-13 14:06:16,160,12.0
263,2017-03-11 08:51:24,211,8.0
264,2017-03-10 21:31:28,225,11.5
265,2017-03-10 19:05:33,170,11.0
266,2017-03-10 17:44:44,216,8.0
267,2017-03-09 20:22:21,220,5.0
268,2017-03-09 19:45:33,205,7.0
269,2017-03-09 18:58:15,133,10.5
270,2017-03-09 18:22:34,216,9.0
271,2017-03-09 16:10:39,156,10.0
272,2017-03-08 23:20:55,242,10.0
273,2017-03-08 21:57:51,242,8.5
274,2017-03-08 19:58:20,150,10.5
275,2017-03-08 19:56:09,185,10.0
276,2017-03-08 18:17:02,137,10.5
277,2017-03-08 17:12:32,156,10.0
278,2017-03-07 15:48:52,275,10.5
279,2017-03-05 13:43:56,242,9.5
280,2017-03-05 12:22:41,262,9.0
281,2017-06-05 14:28:56,115,10.0
282,2017-06-05 14:23:48,115,8.0
283,2017-06-05 13:37:24,115,8.0
284,2017-06-05 13:36:49,115,9.5
285,2017-06-05 05:28:17,115,8.0
286,2017-06-05 03:56:25,115,10.5
287,2017-06-05 01:08:50,115,8.0
288,2017-06-05 00:28:26,115,9.5
289,2017-06-04 23:58:39,115,8.0
290,2017-06-04 23:11:32,115,9.5
291,2017-06-04 23:03:49,115,11.0
292,2017-06-04 22:40:55,206,11.5
293,2017-06-04 14:24:17,185,9.0
294,2017-06-04 13:26:35,175,10.0
295,2017-06-04 05:46:53,211,11.5
296,2017-06-04 03:34:32,115,10.0
297,2017-06-04 00:59:22,115,12.0
298,2017-06-03 17:33:33,115,8.0
299,2017-06-03 16:30:04,115,10.5
300,2017-06-03 15:26:27,115,9.0
301,2017-06-03 07:33:51,175,10.0
302,2017-06-03 06:17:55,115,13.0
303,2017-06-03 06:17:50,115,12.0
304,2017-06-03 03:17:04,115,10.0
305,2017-06-03 03:16:51,115,11.0
306,2017-06-03 03:15:06,115,10.5
307,2017-06-03 01:18:46,115,8.5
308,2017-06-02 17:47:06,115,9.5
