,createdAt,amount,shoeSize
151,2017-06-13 22:41:13,201,10.5
152,2017-06-13 22:29:14,200,10.5
153,2017-06-13 22:23:33,200,11.0
154,2017-06-13 22:14:43,200,9.5
155,2017-06-13 22:02:19,200,9.0
156,2017-06-13 21:55:19,200,9.5
157,2017-06-13 21:06:36,250,12.5
158,2017-06-13 20:48:30,200,11.5
159,2017-06-13 20:36:07,175,10.5
160,2017-06-13 20:26:26,175,10.0
161,2017-06-13 18:37:32,168,7.5
162,2017-06-13 18:07:56,188,6.5
163,2017-06-13 16:16:19,216,6.5
164,2017-06-13 14:08:34,235,10.0
165,2017-06-13 13:00:22,231,9.0
166,2017-06-13 12:34:59,205,8.5
167,2017-06-13 08:17:57,200,9.5
168,2017-06-13 08:01:27,200,5.0
169,2017-06-13 07:30:12,200,12.5
170,2017-06-13 06:47:44,200,9.5
171,2017-06-13 05:55:52,200,11.5
172,2017-06-13 05:33:09,200,9.0
173,2017-06-13 04:40:26,200,13.0
174,2017-06-13 01:05:45,200,11.0
175,2017-06-13 00:43:08,200,7.0
176,2017-06-13 00:30:57,200,5.0
177,2017-06-12 23:17:40,205,11.0
178,2017-06-12 22:24:51,216,7.0
179,2017-06-12 20:26:33,160,10.0
180,2017-06-12 19:26:11,137,9.0
181,2017-06-12 18:52:12,130,13.0
182,2017-06-12 17:42:56,135,13.0
183,2017-06-12 17:42:44,155,10.5
184,2017-06-12 16:16:10,175,10.5
185,2017-06-12 16:09:13,185,12.0
186,2017-06-12 15:56:11,150,8.0
187,2017-06-12 15:50:36,200,12.5
188,2017-06-12 15:50:35,175,10.5
189,2017-06-12 15:45:40,150,11.0
190,2017-06-12 15:43:17,145,8.0
191,2017-06-12 15:39:34,216,8.5
192,2017-06-12 15:33:30,225,7.5
193,2017-06-12 15:30:15,151,11.0
194,2017-06-12 15:29:05,200,6.0
195,2017-06-12 15:06:20,211,8.0
196,2017-06-12 14:45:19,140,6.5
197,2017-06-12 14:24:36,156,10.5
198,2017-06-12 14:09:08,200,8.0
199,2017-06-12 13:36:51,200,11.5
200,2017-06-12 13:18:59,242,5.0
201,2017-06-12 12:48:17,160,10.5
202,2017-06-12 12:30:49,175,13.0
203,2017-06-12 07:03:40,200,11.5
204,2017-06-12 05:23:20,235,10.0
205,2017-06-11 21:58:40,206,10.5
206,2017-06-11 21:58:17,200,9.5
207,2017-06-11 21:19:24,200,9.5
208,2017-06-11 16:41:31,200,10.0
209,2017-06-11 16:33:45,200,5.0
210,2017-06-11 16:25:17,200,10.0
211,2017-06-11 16:20:10,175,13.5
212,2017-06-11 15:51:25,200,12.0
213,2017-06-11 15:20:16,200,10.0
214,2017-06-11 15:14:11,225,7.0
215,2017-06-11 15:01:32,235,10.0
216,2017-06-11 14:52:23,200,12.0
217,2017-06-11 14:01:10,225,6.0
218,2017-06-11 13:08:14,211,12.5
219,2017-06-11 12:40:48,184,13.0
220,2017-06-10 23:31:48,200,10.0
221,2017-06-10 23:03:56,175,10.5
222,2017-06-10 15:30:35,235,9.0
223,2017-06-10 12:29:36,206,6.0
224,2017-06-10 07:54:31,200,9.5
225,2017-06-10 07:15:14,205,8.5
226,2017-06-10 05:35:56,200,8.0
227,2017-06-10 04:32:47,201,10.5
228,2017-06-09 22:16:52,175,10.5
229,2017-06-09 21:50:45,200,7.5
230,2017-06-09 20:56:12,175,10.5
231,2017-06-09 17:20:09,173,12.0
232,2017-06-09 14:04:39,200,10.0
233,2017-06-09 13:53:17,200,9.0
234,2017-06-09 13:46:04,200,9.5
235,2017-06-09 08:56:15,200,9.0
236,2017-06-09 07:58:30,200,11.0
237,2017-06-09 07:45:06,216,6.5
238,2017-06-09 07:18:23,200,12.0
239,2017-06-09 06:55:53,200,11.0
240,2017-06-09 06:55:11,200,11.0
241,2017-06-09 05:26:37,200,12.5
242,2017-06-09 05:23:09,175,10.5
243,2017-06-09 05:20:32,200,11.0
244,2017-06-09 05:14:58,200,8.0
245,2017-06-09 04:30:34,215,9.5
246,2017-06-08 23:07:27,175,10.5
247,2017-06-08 22:42:29,205,8.5
248,2017-06-08 21:27:19,201,11.5
249,2017-06-08 20:43:56,175,11.0
250,2017-06-08 19:03:26,171,11.5
251,2017-06-08 18:47:32,148,12.0
252,2017-06-08 18:01:17,174,11.0
253,2017-06-08 17:19:59,211,11.5
254,2017-06-08 17:18:12,174,12.0
255,2017-06-08 17:08:23,175,11.5
256,2017-06-08 15:22:34,225,4.5
257,2017-06-08 15:20:29,200,12.0
258,2017-06-08 15:04:54,150,9.5
259,2017-06-08 14:50:12,205,11.0
260,2017-06-08 14:45:02,211,4.5
261,2017-06-08 14:44:12,200,12.5
262,2017-06-08 14:22:23,172,8.0
263,2017-06-08 13:22:54,200,12.0
264,2017-06-08 12:53:57,190,9.0
265,2017-06-08 08:56:54,175,10.5
266,2017-06-08 07:28:51,225,5.5
267,2017-06-08 05:40:45,200,8.5
268,2017-06-08 05:12:01,200,11.5
269,2017-06-08 00:25:39,175,9.0
270,2017-06-07 23:42:34,200,6.5
271,2017-06-07 22:24:08,175,9.5
272,2017-06-07 22:14:07,180,9.0
273,2017-06-07 20:50:01,175,12.0
274,2017-06-07 19:50:09,171,10.0
275,2017-06-07 18:54:57,170,10.5
276,2017-06-07 17:49:53,172,10.0
277,2017-06-07 15:51:03,250,12.5
278,2017-06-07 14:48:37,225,8.5
279,2017-06-07 14:39:13,150,10.5
280,2017-06-07 14:34:42,225,5.0
